Fwd Header Length.1,Fwd Packet Length Max,Bwd Header Length,Fwd Header Length,Total Fwd Packets,Fwd IAT Max,Bwd Packets/s,Init_Win_bytes_backward,Total Length of Bwd Packets,Init_Win_bytes_forward,Max Packet Length,Bwd Packet Length Max,Packet Length Mean,Average Packet Size,Packet Length Std,Subflow Bwd Bytes,Packet Length Variance,Bwd Packet Length Mean,Avg Bwd Segment Size,Bwd Packet Length Std,Predicted
40,95,20,40,2,4041978,0.247370574,0,6,255,95,6,28.25,37.66666667,44.5,6,1980.25,6.0,6.0,0.0,Infiltration
160,1460,0,160,8,9600510,0.0,-1,0,255,1460,0,825.1111111,928.25,659.0086199,0,434292.3611,0.0,0.0,0.0,Infiltration
652,1460,692,652,32,37000000,0.509777021,492,460,8192,1460,267,184.4477612,187.2424242,391.8442905,460,153541.948,13.52941176,13.52941176,44.79937452,Infiltration
300,1460,300,300,15,98500000,0.150525137,652,90,255,1460,6,169.6129032,175.2666667,354.2817784,90,125515.5785,6.0,6.0,0.0,Infiltration
520,1002,520,520,26,54800000,0.258809113,880,156,255,1002,6,112.6037736,114.7692308,237.4695397,156,56391.78229,6.0,6.0,0.0,Infiltration
400,705,400,400,20,55000000,0.286884261,1063,120,255,705,6,94.95121951,97.325,181.0434963,120,32776.74756,6.0,6.0,0.0,Infiltration
700,1460,700,700,35,18500000,1.457919345,1428,210,255,1460,6,192.4507042,195.2,396.4548898,210,157176.4797,6.0,6.0,0.0,Infiltration
300,1460,300,300,15,98800000,0.150162602,1452,90,255,1460,6,168.2258065,173.8333333,354.64026,90,125769.714,6.0,6.0,0.0,Infiltration
500,1181,500,500,25,55000000,0.247313921,1452,150,255,1181,6,117.7843137,120.14,279.955376,150,78375.01255,6.0,6.0,0.0,Infiltration
400,705,400,400,20,54800000,0.294476358,1452,120,255,705,6,94.97560976,97.35,181.0974169,120,32796.27439,6.0,6.0,0.0,Infiltration
680,1460,640,680,34,19400000,1.279490865,1452,192,255,1460,6,204.9552239,208.0606061,410.4071309,192,168434.0131,6.0,6.0,0.0,Infiltration
300,1036,300,300,15,104000000,0.143142945,1452,90,255,1036,6,168.2580645,173.8666667,321.5345464,90,103384.4645,6.0,6.0,0.0,Infiltration
520,1177,520,520,26,55000000,0.257325722,1452,156,255,1177,6,113.245283,115.4230769,250.1431825,156,62571.61176,6.0,6.0,0.0,Infiltration
400,705,400,400,20,55000000,0.287839723,1452,120,255,705,6,94.87804878,97.25,180.8824473,120,32718.45976,6.0,6.0,0.0,Infiltration
900,1460,800,900,45,92800000,0.339204287,1452,240,255,1460,6,186.3953488,188.5882353,402.603769,240,162089.7948,6.0,6.0,0.0,Infiltration
520,1164,520,520,26,55000000,0.260226592,1452,156,255,1164,6,130.0,132.5,283.2257865,156,80216.84615,6.0,6.0,0.0,Infiltration
420,705,420,420,21,54800000,0.18849849,1452,126,255,705,6,110.372093,113.0,205.7253165,126,42322.90587,6.0,6.0,0.0,Infiltration
820,1460,780,820,41,55100000,0.490614976,1452,234,255,1460,6,184.6419753,186.95,377.6637826,234,142629.9327,6.0,6.0,0.0,Infiltration
140,963,160,140,7,1159621,0.165115411,1452,48,255,963,6,129.1875,137.8,271.3075054,48,73607.7625,6.0,6.0,0.0,Infiltration
40,60,20,40,2,56500000,0.01768707,0,6,255,60,6,19.5,26.0,27.0,6,729.0,6.0,6.0,0.0,Infiltration
232,372,232,232,7,141434,1.350017492,252,2321,29200,1047,1047,222.8666667,238.7857143,331.3239387,2321,109775.5524,331.5714286,331.5714286,439.6592837,WebAttack
328,395,232,328,10,4963124,1.384117528,243,9880,29200,4344,4344,589.7777778,624.4705882,1190.454068,9880,1417180.889,1411.428571,1411.428571,1639.91543,WebAttack
32,0,32,32,1,0,12345.67901,252,0,270,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
232,561,168,232,7,4961916,0.948564471,244,1430,29200,1066,1066,184.5384615,199.9166667,330.0668153,1430,108944.1026,286.0,286.0,463.646417,WebAttack
232,565,136,232,7,4962654,0.796711494,244,1430,29200,1066,1066,200.25,218.4545455,340.2325742,1430,115758.2045,357.5,357.5,502.5359025,WebAttack
392,566,264,392,12,1463559,4.910840619,262,10218,29200,5330,5330,588.7142857,618.15,1299.540116,10218,1688804.514,1277.25,1277.25,1966.095532,WebAttack
136,358,136,136,4,84883,0.786106202,235,763,29200,763,763,124.5555556,140.125,267.0922645,763,71338.27778,190.75,190.75,381.5,WebAttack
904,561,616,904,28,4962947,0.887634614,348,19891,29200,2896,2896,537.875,549.3191489,745.6869637,19891,556049.0479,1046.894737,1046.894737,961.5663665,WebAttack
32,0,32,32,1,0,15151.51515,235,0,241,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,4049664,0.246895536,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
872,602,520,872,27,1960112,3.865384132,333,17044,29200,7926,7926,496.4772727,508.0232558,1205.366537,17044,1452908.488,1065.25,1065.25,1882.116521,WebAttack
104,0,40,104,3,3532468,0.283020737,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,3532730,0.282990142,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5537146,0.180574222,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5537130,0.180574712,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5946623,0.168145308,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
2664,602,1384,2664,83,1965189,2.06256894,597,36979,29200,7240,7240,424.992126,428.3650794,721.3159215,36979,520296.6587,859.9767442,859.9767442,1081.10793,WebAttack
104,0,40,104,3,5847339,0.170992609,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5586829,0.178969892,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5293732,0.18887746,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,3875784,0.257965058,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,1595019,0.626606462,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
6536,602,3368,6536,204,1085229,3.334892263,1172,80534,29200,5792,5792,400.183871,401.4789644,504.9647254,80534,254989.3738,766.9904762,766.9904762,671.9407955,WebAttack
104,0,40,104,3,5586997,0.17896118,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5596894,0.178648726,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,341,136,136,4,1154843,0.649227444,235,506,29200,506,506,94.11111111,105.875,191.2475127,506,36575.61111,126.5,126.5,253.0,WebAttack
104,0,40,104,3,5755867,0.173715823,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,14492.75362,235,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5456543,0.183236969,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5184284,0.192856703,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5661930,0.176591148,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5405448,0.18496884,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5868551,0.170374731,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5612255,0.17815388,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5309648,0.188311789,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5767979,0.173342611,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5500543,0.181772045,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5241679,0.19075069,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5603740,0.178424229,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5061296,0.197546278,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,602,136,136,4,2549528,0.529257276,236,364,29200,602,364,107.3333333,120.75,221.137966,364,48902.0,91.0,91.0,182.0,WebAttack
6504,602,3336,6504,203,1272358,3.148961821,1174,72195,29200,1068,1068,377.0974026,378.3257329,360.7018993,72195,130105.8602,694.1826923,694.1826923,362.6732399,WebAttack
104,0,40,104,3,5294625,0.188839652,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,15151.51515,1172,0,1444,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5770487,0.173269055,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5506607,0.181571146,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5228485,0.191234426,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,12820.51282,236,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5708906,0.175142943,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5436872,0.183900098,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5179585,0.193032492,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5619455,0.17792559,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5358455,0.186590175,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5809972,0.172091981,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5510890,0.181436374,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5246787,0.190563269,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5726783,0.174596825,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5418959,0.184507224,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5152062,0.194071617,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5884305,0.169918424,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5623041,0.177811538,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,383,136,136,4,4834096,0.40644727,235,370,29200,383,370,83.66666667,94.125,166.0527025,370,27573.5,92.5,92.5,185.0,WebAttack
6504,602,3336,6504,203,2291081,3.054532181,1176,72188,29200,1068,1068,376.9285714,378.1563518,360.6627469,72188,130077.617,694.1153846,694.1153846,362.6183987,WebAttack
104,0,40,104,3,5552300,0.180076515,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,16666.66667,1174,0,1444,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5288472,0.189059505,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5749664,0.173897015,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5489182,0.182153444,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5223176,0.191422034,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,13333.33333,235,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5701281,0.175372663,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5416867,0.184579355,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5154825,0.193960196,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5889894,0.169762195,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5625091,0.177753477,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5360950,0.186505228,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5799414,0.172404757,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5538884,0.180513072,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5276045,0.189504125,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5666118,0.176459243,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5406954,0.1849175,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5877876,0.170104276,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5055301,0.197777925,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,602,136,136,4,3792964,0.454475682,236,364,29200,602,364,107.3333333,120.75,221.137966,364,48902.0,91.0,91.0,182.0,WebAttack
6504,602,3336,6504,203,1272335,3.138335758,1174,72194,29200,1068,1068,377.0941558,378.3224756,360.6944545,72194,130100.4895,694.1730769,694.1730769,362.6596586,WebAttack
104,0,40,104,3,5541261,0.180437767,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,28571.42857,1176,0,1444,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5258838,0.190128418,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5728788,0.174529695,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5470560,0.182767042,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,14084.50704,236,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5209600,0.191921414,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5654086,0.176835191,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5393785,0.185368047,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5862973,0.170537935,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5573037,0.179407467,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5309334,0.18831647,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5782822,0.17289982,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5391957,0.185431019,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5847351,0.170992082,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5575633,0.17932546,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5318623,0.187994449,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5761133,0.173555459,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,383,136,136,4,4826887,0.406747866,235,370,29200,383,370,83.66666667,94.125,166.0527025,370,27573.5,92.5,92.5,185.0,WebAttack
6504,602,3336,6504,203,3573046,2.937561509,1176,72187,29200,1068,1068,376.9253247,378.1530945,360.6565371,72187,130073.1377,694.1057692,694.1057692,362.6084817,WebAttack
104,0,40,104,3,5686201,0.175841582,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5418909,0.184514816,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5897786,0.169529655,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5637143,0.177372423,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5351261,0.18684761,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,23809.52381,235,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5826494,0.171603911,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5557583,0.179905395,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5296951,0.188763013,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5734770,0.174348794,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5473443,0.182670923,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5212014,0.191839125,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5543412,0.180365453,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5281817,0.189303662,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5757502,0.173665743,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5475300,0.182610879,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5214962,0.191723856,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5076532,0.196949799,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,602,136,136,4,3811802,0.453421793,236,364,29200,602,364,107.3333333,120.75,221.137966,364,48902.0,91.0,91.0,182.0,WebAttack
6504,602,3336,6504,203,1276875,3.138485681,1174,72199,29200,1068,1068,377.1103896,378.3387622,360.7255909,72199,130122.9519,694.2211538,694.2211538,362.7095165,WebAttack
104,0,40,104,3,5608326,0.178278511,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,13888.88889,1176,0,1444,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5347594,0.186970896,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5788189,0.172736423,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5526291,0.180924219,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,21739.13043,236,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5234763,0.190998362,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5657140,0.176740117,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5360431,0.18652043,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5811934,0.172033273,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5541845,0.18041498,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5188279,0.192710049,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5925951,0.16872386,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5655420,0.176793986,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5380979,0.185813234,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5828163,0.171555218,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5561884,0.179774182,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5299445,0.188667569,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5791430,0.172648118,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,383,136,136,4,4783106,0.40867486,235,370,29200,383,370,83.66666667,94.125,166.0527025,370,27573.5,92.5,92.5,185.0,WebAttack
6504,602,3336,6504,203,3533049,2.965486922,1176,72184,29200,1068,1068,376.9155844,378.1433225,360.6390989,72184,130060.5596,694.0769231,694.0769231,362.5822623,WebAttack
104,0,40,104,3,5757178,0.173674551,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,20408.16327,1174,0,1444,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5510999,0.181428605,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5230959,0.19114582,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5728403,0.174541362,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5471998,0.18271902,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,12048.19277,235,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5204853,0.192106166,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5654399,0.176825529,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5389535,0.185514783,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5880156,0.170038155,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5611683,0.178171973,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5351393,0.18683595,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5841572,0.17116113,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5584657,0.179039649,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5321318,0.187891201,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5809948,0.172098141,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5559025,0.179859188,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5274512,0.189559984,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
136,602,136,136,4,3820088,0.453110177,236,364,29200,602,364,107.3333333,120.75,221.137966,364,48902.0,91.0,91.0,182.0,WebAttack
6504,602,3336,6504,203,2652784,3.043930473,1174,72200,29200,1069,1069,377.1136364,378.3420195,360.7318973,72200,130127.5017,694.2307692,694.2307692,362.719722,WebAttack
104,0,40,104,3,5232277,0.191089351,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,20000.0,1176,0,1444,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5578244,0.179246516,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
104,0,40,104,3,5316283,0.188077504,28960,0,29200,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,WebAttack
32,0,32,32,1,0,12500.0,227,0,229,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,BruteForce
32,0,32,32,1,0,21276.59574,227,0,229,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,BruteForce
64,14,20,64,2,289,3460.207612,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,335,2985.074627,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,0,64,2,4,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
